noise_step,rho,image_name,layer,layer_idx,auc
800,0.8,ILSVRC2012_val_00010733,features.3.2,7,0.038482831204601095
800,0.8,ILSVRC2012_val_00010733,features.4,8,0.0499515690310509
800,0.8,ILSVRC2012_val_00010733,features.5.0,9,0.04776940069205011
800,0.8,ILSVRC2012_val_00010733,features.5.1,10,0.043947733729641184
800,0.8,ILSVRC2012_val_00010733,features.5.2,11,0.04324924141346127
800,0.8,ILSVRC2012_val_00010733,features.5.3,12,0.043327027569059276
800,0.8,ILSVRC2012_val_00010733,features.5.4,13,0.04513912635610905
800,0.8,ILSVRC2012_val_00010733,features.5.5,14,0.04534221134037944
800,0.8,ILSVRC2012_val_00010733,features.5.6,15,0.044744849191163664
800,0.8,ILSVRC2012_val_00010733,features.5.7,16,0.04398208746264572
800,0.8,ILSVRC2012_val_00010733,features.5.8,17,0.04323995921516326
800,0.8,ILSVRC2012_val_00010733,features.5.9,18,0.04188353210588684
800,0.8,ILSVRC2012_val_00010733,features.5.10,19,0.04128345292812446
800,0.8,ILSVRC2012_val_00010733,features.5.11,20,0.039873024497763254
800,0.8,ILSVRC2012_val_00010733,features.5.12,21,0.038710697581642306
800,0.8,ILSVRC2012_val_00010733,features.5.13,22,0.03753618087252835
800,0.8,ILSVRC2012_val_00010733,features.5.14,23,0.03726435485598631
800,0.8,ILSVRC2012_val_00010733,features.5.15,24,0.036100609229499245
800,0.8,ILSVRC2012_val_00010733,features.5.16,25,0.03606792094325646
800,0.8,ILSVRC2012_val_00010733,features.5.17,26,0.034775723617349284
800,0.8,ILSVRC2012_val_00010733,features.5.18,27,0.03523569286614656
800,0.8,ILSVRC2012_val_00010733,features.5.19,28,0.03463011313934112
800,0.8,ILSVRC2012_val_00010733,features.5.20,29,0.033781528163759504
800,0.8,ILSVRC2012_val_00010733,features.5.21,30,0.03317749414744321
800,0.8,ILSVRC2012_val_00010733,features.5.22,31,0.03284756705354084
800,0.8,ILSVRC2012_val_00010733,features.5.23,32,0.0343576289206394
800,0.8,ILSVRC2012_val_00010733,features.5.24,33,0.035582567409262994
800,0.8,ILSVRC2012_val_00010733,features.5.25,34,0.03743226880417205
800,0.8,ILSVRC2012_val_00010733,features.5.26,35,0.037068895788805095
800,0.8,ILSVRC2012_val_00010733,features.6,36,0.026486504911154042
800,0.8,ILSVRC2012_val_00010733,features.7.0,37,0.026558454945625268
800,0.8,ILSVRC2012_val_00010733,features.7.1,38,0.025272410820616643
800,0.8,ILSVRC2012_val_00010733,features.7.2,39,0.022500014288525563
800,0.8,ILSVRC2012_val_00010733,classifier,40,0.061425647718715476
800,0.8,ILSVRC2012_val_00014541,features.0,0,0.007122163744279531
800,0.8,ILSVRC2012_val_00014541,features.1.0,1,0.021754425602033736
800,0.8,ILSVRC2012_val_00014541,features.1.1,2,0.03931635313131847
800,0.8,ILSVRC2012_val_00014541,features.1.2,3,0.03926609131786973
800,0.8,ILSVRC2012_val_00014541,features.2,4,0.03451838308919104
800,0.8,ILSVRC2012_val_00014541,features.3.0,5,0.030203846805554345
800,0.8,ILSVRC2012_val_00014541,features.3.1,6,0.032087538585939906
800,0.8,ILSVRC2012_val_00014541,features.3.2,7,0.032920614156697406
800,0.8,ILSVRC2012_val_00014541,features.4,8,0.04285611763916677
800,0.8,ILSVRC2012_val_00014541,features.5.0,9,0.04099501898721791
800,0.8,ILSVRC2012_val_00014541,features.5.1,10,0.038657194267172595
800,0.8,ILSVRC2012_val_00014541,features.5.2,11,0.04047376758343307
800,0.8,ILSVRC2012_val_00014541,features.5.3,12,0.041934323141322234
800,0.8,ILSVRC2012_val_00014541,features.5.4,13,0.04736565789155429
800,0.8,ILSVRC2012_val_00014541,features.5.5,14,0.04739503937604604
800,0.8,ILSVRC2012_val_00014541,features.5.6,15,0.04632100700680166
800,0.8,ILSVRC2012_val_00014541,features.5.7,16,0.044859133089776154
800,0.8,ILSVRC2012_val_00014541,features.5.8,17,0.04431231818284141
800,0.8,ILSVRC2012_val_00014541,features.5.9,18,0.0430141521190817
800,0.8,ILSVRC2012_val_00014541,features.5.10,19,0.04184562473697588
800,0.8,ILSVRC2012_val_00014541,features.5.11,20,0.04087324590014759
800,0.8,ILSVRC2012_val_00014541,features.5.12,21,0.039494150801911015
800,0.8,ILSVRC2012_val_00014541,features.5.13,22,0.039151006935338954
800,0.8,ILSVRC2012_val_00014541,features.5.14,23,0.03960588009151979
800,0.8,ILSVRC2012_val_00014541,features.5.15,24,0.03723468662583036
800,0.8,ILSVRC2012_val_00014541,features.5.16,25,0.03717449848519755
800,0.8,ILSVRC2012_val_00014541,features.5.17,26,0.03603970737490454
800,0.8,ILSVRC2012_val_00014541,features.5.18,27,0.03762294043134898
800,0.8,ILSVRC2012_val_00014541,features.5.19,28,0.03741939769839518
800,0.8,ILSVRC2012_val_00014541,features.5.20,29,0.03705434732267167
800,0.8,ILSVRC2012_val_00014541,features.5.21,30,0.038428647176013325
800,0.8,ILSVRC2012_val_00014541,features.5.22,31,0.03954810412158258
800,0.8,ILSVRC2012_val_00014541,features.5.23,32,0.04224011267349123
800,0.8,ILSVRC2012_val_00014541,features.5.24,33,0.04541667301289271
800,0.8,ILSVRC2012_val_00014541,features.5.25,34,0.0494344838897232
800,0.8,ILSVRC2012_val_00014541,features.5.26,35,0.05167898611305281
800,0.8,ILSVRC2012_val_00014541,features.6,36,0.04192640690936241
800,0.8,ILSVRC2012_val_00014541,features.7.0,37,0.040417427162901726
800,0.8,ILSVRC2012_val_00014541,features.7.1,38,0.03870238218418672
800,0.8,ILSVRC2012_val_00014541,features.7.2,39,0.035335715165012514
800,0.8,ILSVRC2012_val_00014541,classifier,40,0.06638922305055894
800,0.8,ILSVRC2012_val_00018922,features.0,0,0.028170304014114664
800,0.8,ILSVRC2012_val_00018922,features.1.0,1,0.05056452611088752
800,0.8,ILSVRC2012_val_00018922,features.1.1,2,0.06086214747471967
800,0.8,ILSVRC2012_val_00018922,features.1.2,3,0.06837330954230855
800,0.8,ILSVRC2012_val_00018922,features.2,4,0.04909269850014243
800,0.8,ILSVRC2012_val_00018922,features.3.0,5,0.04543243310193066
800,0.8,ILSVRC2012_val_00018922,features.3.1,6,0.05394344996364088
800,0.8,ILSVRC2012_val_00018922,features.3.2,7,0.057546760766650544
800,0.8,ILSVRC2012_val_00018922,features.4,8,0.05714565128850518
800,0.8,ILSVRC2012_val_00018922,features.5.0,9,0.0567466578448948
800,0.8,ILSVRC2012_val_00018922,features.5.1,10,0.051477941596182054
800,0.8,ILSVRC2012_val_00018922,features.5.2,11,0.050694294928223825
800,0.8,ILSVRC2012_val_00018922,features.5.3,12,0.049975605206709586
800,0.8,ILSVRC2012_val_00018922,features.5.4,13,0.05282845214067493
800,0.8,ILSVRC2012_val_00018922,features.5.5,14,0.050924902525759534
800,0.8,ILSVRC2012_val_00018922,features.5.6,15,0.04939851981009997
800,0.8,ILSVRC2012_val_00018922,features.5.7,16,0.0475639346963726
800,0.8,ILSVRC2012_val_00018922,features.5.8,17,0.04732403196587984
800,0.8,ILSVRC2012_val_00018922,features.5.9,18,0.04608703378689825
800,0.8,ILSVRC2012_val_00018922,features.5.10,19,0.04458574939650134
800,0.8,ILSVRC2012_val_00018922,features.5.11,20,0.043164777172904
800,0.8,ILSVRC2012_val_00018922,features.5.12,21,0.04308576418602024
800,0.8,ILSVRC2012_val_00018922,features.5.13,22,0.04247649125062161
800,0.8,ILSVRC2012_val_00018922,features.5.14,23,0.04268871144944569
800,0.8,ILSVRC2012_val_00018922,features.5.15,24,0.04118665840750327
800,0.8,ILSVRC2012_val_00018922,features.5.16,25,0.04103773020434892
800,0.8,ILSVRC2012_val_00018922,features.5.17,26,0.03954726906237192
800,0.8,ILSVRC2012_val_00018922,features.5.18,27,0.04078557364532026
800,0.8,ILSVRC2012_val_00018922,features.5.19,28,0.0404146821021568
800,0.8,ILSVRC2012_val_00018922,features.5.20,29,0.03961740052123787
800,0.8,ILSVRC2012_val_00018922,features.5.21,30,0.038976227824634405
800,0.8,ILSVRC2012_val_00018922,features.5.22,31,0.0381739125206368
800,0.8,ILSVRC2012_val_00018922,features.5.23,32,0.0396637661770219
800,0.8,ILSVRC2012_val_00018922,features.5.24,33,0.040685259153455264
800,0.8,ILSVRC2012_val_00018922,features.5.25,34,0.04225264107581461
800,0.8,ILSVRC2012_val_00018922,features.5.26,35,0.04151420075152418
800,0.8,ILSVRC2012_val_00018922,features.6,36,0.03416523748554755
800,0.8,ILSVRC2012_val_00018922,features.7.0,37,0.03383567085114191
800,0.8,ILSVRC2012_val_00018922,features.7.1,38,0.03265718786497018
800,0.8,ILSVRC2012_val_00018922,features.7.2,39,0.030055151099484652
800,0.8,ILSVRC2012_val_00018922,classifier,40,0.08462596963020041
800,0.8,ILSVRC2012_val_00025924,features.0,0,0.01466041076183319
800,0.8,ILSVRC2012_val_00025924,features.1.0,1,0.03151031708531082
800,0.8,ILSVRC2012_val_00025924,features.1.1,2,0.04598517616459867
800,0.8,ILSVRC2012_val_00025924,features.1.2,3,0.04146257266437169
800,0.8,ILSVRC2012_val_00025924,features.2,4,0.031925449059170205
800,0.8,ILSVRC2012_val_00025924,features.3.0,5,0.030565980849030894
800,0.8,ILSVRC2012_val_00025924,features.3.1,6,0.032583444663905545
800,0.8,ILSVRC2012_val_00025924,features.3.2,7,0.028086515068891458
800,0.8,ILSVRC2012_val_00025924,features.4,8,0.0355948042794189
800,0.8,ILSVRC2012_val_00025924,features.5.0,9,0.033741938061808474
800,0.8,ILSVRC2012_val_00025924,features.5.1,10,0.031661897525802486
800,0.8,ILSVRC2012_val_00025924,features.5.2,11,0.03134525375689554
800,0.8,ILSVRC2012_val_00025924,features.5.3,12,0.03205632447895186
800,0.8,ILSVRC2012_val_00025924,features.5.4,13,0.03374032386337057
800,0.8,ILSVRC2012_val_00025924,features.5.5,14,0.03359885890511213
800,0.8,ILSVRC2012_val_00025924,features.5.6,15,0.03451186113854055
800,0.8,ILSVRC2012_val_00025924,features.5.7,16,0.03374634132987558
800,0.8,ILSVRC2012_val_00025924,features.5.8,17,0.03330198935835506
800,0.8,ILSVRC2012_val_00025924,features.5.9,18,0.0323242225942231
800,0.8,ILSVRC2012_val_00025924,features.5.10,19,0.03212034412007779
800,0.8,ILSVRC2012_val_00025924,features.5.11,20,0.03185992922267178
800,0.8,ILSVRC2012_val_00025924,features.5.12,21,0.03128022207308095
800,0.8,ILSVRC2012_val_00025924,features.5.13,22,0.030782647094572894
800,0.8,ILSVRC2012_val_00025924,features.5.14,23,0.031289430793665814
800,0.8,ILSVRC2012_val_00025924,features.5.15,24,0.030439194882113954
800,0.8,ILSVRC2012_val_00025924,features.5.16,25,0.030840651347403762
800,0.8,ILSVRC2012_val_00025924,features.5.17,26,0.030061834757332685
800,0.8,ILSVRC2012_val_00025924,features.5.18,27,0.030574951509450332
800,0.8,ILSVRC2012_val_00025924,features.5.19,28,0.030528367845603494
800,0.8,ILSVRC2012_val_00025924,features.5.20,29,0.030459953201410827
800,0.8,ILSVRC2012_val_00025924,features.5.21,30,0.03183199349456117
800,0.8,ILSVRC2012_val_00025924,features.5.22,31,0.033081440082023614
800,0.8,ILSVRC2012_val_00025924,features.5.23,32,0.03590242076758295
800,0.8,ILSVRC2012_val_00025924,features.5.24,33,0.03813155905494932
800,0.8,ILSVRC2012_val_00025924,features.5.25,34,0.04055896617873805
800,0.8,ILSVRC2012_val_00025924,features.5.26,35,0.041361509315203875
800,0.8,ILSVRC2012_val_00025924,features.6,36,0.033587220378336495
800,0.8,ILSVRC2012_val_00025924,features.7.0,37,0.03367836105066817
800,0.8,ILSVRC2012_val_00025924,features.7.1,38,0.03227381892708946
800,0.8,ILSVRC2012_val_00025924,features.7.2,39,0.030104105690901634
800,0.8,ILSVRC2012_val_00025924,classifier,40,0.06656984234589619
800,0.8,ILSVRC2012_val_00027450,features.0,0,0.010824019417297676
800,0.8,ILSVRC2012_val_00027450,features.1.0,1,0.01955637862050207
800,0.8,ILSVRC2012_val_00027450,features.1.1,2,0.04294061152712675
800,0.8,ILSVRC2012_val_00027450,features.1.2,3,0.04168037147558062
800,0.8,ILSVRC2012_val_00027450,features.2,4,0.04063279757986311
800,0.8,ILSVRC2012_val_00027450,features.3.0,5,0.03808557345205918
800,0.8,ILSVRC2012_val_00027450,features.3.1,6,0.039418915374088107
800,0.8,ILSVRC2012_val_00027450,features.3.2,7,0.03971757797320606
800,0.8,ILSVRC2012_val_00027450,features.4,8,0.054536448626284255
800,0.8,ILSVRC2012_val_00027450,features.5.0,9,0.050054190647962966
800,0.8,ILSVRC2012_val_00027450,features.5.1,10,0.0456719830945367
800,0.8,ILSVRC2012_val_00027450,features.5.2,11,0.04627331410191255
800,0.8,ILSVRC2012_val_00027450,features.5.3,12,0.04633083075567265
800,0.8,ILSVRC2012_val_00027450,features.5.4,13,0.050211812288645886
800,0.8,ILSVRC2012_val_00027450,features.5.5,14,0.0500051768955891
800,0.8,ILSVRC2012_val_00027450,features.5.6,15,0.04825937637354946
800,0.8,ILSVRC2012_val_00027450,features.5.7,16,0.046522213041083886
800,0.8,ILSVRC2012_val_00027450,features.5.8,17,0.046360187141079215
800,0.8,ILSVRC2012_val_00027450,features.5.9,18,0.04491473924412276
800,0.8,ILSVRC2012_val_00027450,features.5.10,19,0.043729029746275044
800,0.8,ILSVRC2012_val_00027450,features.5.11,20,0.04211842241477279
800,0.8,ILSVRC2012_val_00027450,features.5.12,21,0.040306083048053554
800,0.8,ILSVRC2012_val_00027450,features.5.13,22,0.03994906905584503
800,0.8,ILSVRC2012_val_00027450,features.5.14,23,0.039835893727140505
800,0.8,ILSVRC2012_val_00027450,features.5.15,24,0.038178756810608325
800,0.8,ILSVRC2012_val_00027450,features.5.16,25,0.037688576545187966
800,0.8,ILSVRC2012_val_00027450,features.5.17,26,0.036221318636089565
800,0.8,ILSVRC2012_val_00027450,features.5.18,27,0.03698904489469715
800,0.8,ILSVRC2012_val_00027450,features.5.19,28,0.03652991335687693
800,0.8,ILSVRC2012_val_00027450,features.5.20,29,0.036536297709390056
800,0.8,ILSVRC2012_val_00027450,features.5.21,30,0.03665624013356864
800,0.8,ILSVRC2012_val_00027450,features.5.22,31,0.03661963484802982
800,0.8,ILSVRC2012_val_00027450,features.5.23,32,0.03865494296193355
800,0.8,ILSVRC2012_val_00027450,features.5.24,33,0.04124222301266854
800,0.8,ILSVRC2012_val_00027450,features.5.25,34,0.04403298924176488
800,0.8,ILSVRC2012_val_00027450,features.5.26,35,0.04612721911736298
800,0.8,ILSVRC2012_val_00027450,features.6,36,0.04111014442227315
800,0.8,ILSVRC2012_val_00027450,features.7.0,37,0.04063640045846114
800,0.8,ILSVRC2012_val_00027450,features.7.1,38,0.03913471804180881
800,0.8,ILSVRC2012_val_00027450,features.7.2,39,0.03688106884912122
800,0.8,ILSVRC2012_val_00027450,classifier,40,0.09281021188222802
800,0.8,ILSVRC2012_val_00029063,features.0,0,0.011263051861475106
800,0.8,ILSVRC2012_val_00029063,features.1.0,1,0.028372916625492507
800,0.8,ILSVRC2012_val_00029063,features.1.1,2,0.047251161624677476
800,0.8,ILSVRC2012_val_00029063,features.1.2,3,0.048795366070349705
800,0.8,ILSVRC2012_val_00029063,features.2,4,0.04132102426787605
800,0.8,ILSVRC2012_val_00029063,features.3.0,5,0.039146691395668315
800,0.8,ILSVRC2012_val_00029063,features.3.1,6,0.03958846042212099
800,0.8,ILSVRC2012_val_00029063,features.3.2,7,0.037191454170329964
800,0.8,ILSVRC2012_val_00029063,features.4,8,0.05199175790837035
800,0.8,ILSVRC2012_val_00029063,features.5.0,9,0.04753273991576862
800,0.8,ILSVRC2012_val_00029063,features.5.1,10,0.04469735791752464
800,0.8,ILSVRC2012_val_00029063,features.5.2,11,0.04484785616738372
800,0.8,ILSVRC2012_val_00029063,features.5.3,12,0.04554300479756784
800,0.8,ILSVRC2012_val_00029063,features.5.4,13,0.0463058832930692
800,0.8,ILSVRC2012_val_00029063,features.5.5,14,0.045055956914438866
800,0.8,ILSVRC2012_val_00029063,features.5.6,15,0.04430562621972058
800,0.8,ILSVRC2012_val_00029063,features.5.7,16,0.042094606476515764
800,0.8,ILSVRC2012_val_00029063,features.5.8,17,0.03910844123747666
800,0.8,ILSVRC2012_val_00029063,features.5.9,18,0.03756518172915094
800,0.8,ILSVRC2012_val_00029063,features.5.10,19,0.03628067601873772
800,0.8,ILSVRC2012_val_00029063,features.5.11,20,0.03506335350041627
800,0.8,ILSVRC2012_val_00029063,features.5.12,21,0.03423572745345883
800,0.8,ILSVRC2012_val_00029063,features.5.13,22,0.034163007589871994
800,0.8,ILSVRC2012_val_00029063,features.5.14,23,0.03410783341611387
800,0.8,ILSVRC2012_val_00029063,features.5.15,24,0.03226391222514212
800,0.8,ILSVRC2012_val_00029063,features.5.16,25,0.03265117819834268
800,0.8,ILSVRC2012_val_00029063,features.5.17,26,0.03154177193512442
800,0.8,ILSVRC2012_val_00029063,features.5.18,27,0.032085211661004
800,0.8,ILSVRC2012_val_00029063,features.5.19,28,0.03241470568609657
800,0.8,ILSVRC2012_val_00029063,features.5.20,29,0.03212523275899003
800,0.8,ILSVRC2012_val_00029063,features.5.21,30,0.03213540189209743
800,0.8,ILSVRC2012_val_00029063,features.5.22,31,0.030946647134551312
800,0.8,ILSVRC2012_val_00029063,features.5.23,32,0.03204018300017924
800,0.8,ILSVRC2012_val_00029063,features.5.24,33,0.03240170590163325
800,0.8,ILSVRC2012_val_00029063,features.5.25,34,0.03300593038115767
800,0.8,ILSVRC2012_val_00029063,features.5.26,35,0.030934098774363518
800,0.8,ILSVRC2012_val_00029063,features.6,36,0.03390372283116449
800,0.8,ILSVRC2012_val_00029063,features.7.0,37,0.0340159356626682
800,0.8,ILSVRC2012_val_00029063,features.7.1,38,0.03173421790014254
800,0.8,ILSVRC2012_val_00029063,features.7.2,39,0.029176782969152562
800,0.8,ILSVRC2012_val_00029063,classifier,40,0.09191631443728693
800,0.8,ILSVRC2012_val_00030419,features.0,0,0.014394375582247449
800,0.8,ILSVRC2012_val_00030419,features.1.0,1,0.030697931495029473
800,0.8,ILSVRC2012_val_00030419,features.1.1,2,0.04943693428183906
800,0.8,ILSVRC2012_val_00030419,features.1.2,3,0.040596152759273536
800,0.8,ILSVRC2012_val_00030419,features.2,4,0.03307569603295996
800,0.8,ILSVRC2012_val_00030419,features.3.0,5,0.03628383384941844
800,0.8,ILSVRC2012_val_00030419,features.3.1,6,0.03888313534983899
800,0.8,ILSVRC2012_val_00030419,features.3.2,7,0.035675029947480646
800,0.8,ILSVRC2012_val_00030419,features.4,8,0.05195582499168813
800,0.8,ILSVRC2012_val_00030419,features.5.0,9,0.04835342663823394
800,0.8,ILSVRC2012_val_00030419,features.5.1,10,0.04558880522634717
800,0.8,ILSVRC2012_val_00030419,features.5.2,11,0.04465772104165808
800,0.8,ILSVRC2012_val_00030419,features.5.3,12,0.04440641366888303
800,0.8,ILSVRC2012_val_00030419,features.5.4,13,0.046512103118904635
800,0.8,ILSVRC2012_val_00030419,features.5.5,14,0.04604203900849098
800,0.8,ILSVRC2012_val_00030419,features.5.6,15,0.04579871108543011
800,0.8,ILSVRC2012_val_00030419,features.5.7,16,0.04518315684338449
800,0.8,ILSVRC2012_val_00030419,features.5.8,17,0.04244620483904146
800,0.8,ILSVRC2012_val_00030419,features.5.9,18,0.04123502813160303
800,0.8,ILSVRC2012_val_00030419,features.5.10,19,0.03996710768505
800,0.8,ILSVRC2012_val_00030419,features.5.11,20,0.0391577736203908
800,0.8,ILSVRC2012_val_00030419,features.5.12,21,0.039492867920198474
800,0.8,ILSVRC2012_val_00030419,features.5.13,22,0.03860034847640782
800,0.8,ILSVRC2012_val_00030419,features.5.14,23,0.038071935131651115
800,0.8,ILSVRC2012_val_00030419,features.5.15,24,0.03685834658454405
800,0.8,ILSVRC2012_val_00030419,features.5.16,25,0.03628835493669612
800,0.8,ILSVRC2012_val_00030419,features.5.17,26,0.03501788984736777
800,0.8,ILSVRC2012_val_00030419,features.5.18,27,0.03576348785974551
800,0.8,ILSVRC2012_val_00030419,features.5.19,28,0.036208763560833176
800,0.8,ILSVRC2012_val_00030419,features.5.20,29,0.03669441258726874
800,0.8,ILSVRC2012_val_00030419,features.5.21,30,0.038399402733513846
800,0.8,ILSVRC2012_val_00030419,features.5.22,31,0.04029628234636039
800,0.8,ILSVRC2012_val_00030419,features.5.23,32,0.04347680066246539
800,0.8,ILSVRC2012_val_00030419,features.5.24,33,0.04596877943584696
800,0.8,ILSVRC2012_val_00030419,features.5.25,34,0.04875473049352877
800,0.8,ILSVRC2012_val_00030419,features.5.26,35,0.048994297420038496
800,0.8,ILSVRC2012_val_00030419,features.6,36,0.036074673074355815
800,0.8,ILSVRC2012_val_00030419,features.7.0,37,0.03605244425233104
800,0.8,ILSVRC2012_val_00030419,features.7.1,38,0.03443571444528061
800,0.8,ILSVRC2012_val_00030419,features.7.2,39,0.03213435764028691
800,0.8,ILSVRC2012_val_00030419,classifier,40,0.0743600283752894
800,0.8,ILSVRC2012_val_00030425,features.0,0,0.02776681057538371
800,0.8,ILSVRC2012_val_00030425,features.1.0,1,0.035823695185768875
800,0.8,ILSVRC2012_val_00030425,features.1.1,2,0.05198242655140348
800,0.8,ILSVRC2012_val_00030425,features.1.2,3,0.049787681042682386
800,0.8,ILSVRC2012_val_00030425,features.2,4,0.04250133480934892
800,0.8,ILSVRC2012_val_00030425,features.3.0,5,0.03809523382422049
800,0.8,ILSVRC2012_val_00030425,features.3.1,6,0.03411177068646065
800,0.8,ILSVRC2012_val_00030425,features.3.2,7,0.03130965479509905
800,0.8,ILSVRC2012_val_00030425,features.4,8,0.04027043033714289
800,0.8,ILSVRC2012_val_00030425,features.5.0,9,0.035931914091488576
800,0.8,ILSVRC2012_val_00030425,features.5.1,10,0.03340946656436426
800,0.8,ILSVRC2012_val_00030425,features.5.2,11,0.032142665818741076
800,0.8,ILSVRC2012_val_00030425,features.5.3,12,0.031179161308449693
800,0.8,ILSVRC2012_val_00030425,features.5.4,13,0.03032085314275173
800,0.8,ILSVRC2012_val_00030425,features.5.5,14,0.030912282204371873
800,0.8,ILSVRC2012_val_00030425,features.5.6,15,0.030381208027480167
800,0.8,ILSVRC2012_val_00030425,features.5.7,16,0.030084997135098088
800,0.8,ILSVRC2012_val_00030425,features.5.8,17,0.031113177398598056
800,0.8,ILSVRC2012_val_00030425,features.5.9,18,0.03112936810904648
800,0.8,ILSVRC2012_val_00030425,features.5.10,19,0.031072650040063307
800,0.8,ILSVRC2012_val_00030425,features.5.11,20,0.030715227410139052
800,0.8,ILSVRC2012_val_00030425,features.5.12,21,0.031199681291094745
800,0.8,ILSVRC2012_val_00030425,features.5.13,22,0.03032635101667256
800,0.8,ILSVRC2012_val_00030425,features.5.14,23,0.030737187942984745
800,0.8,ILSVRC2012_val_00030425,features.5.15,24,0.029734912830317626
800,0.8,ILSVRC2012_val_00030425,features.5.16,25,0.029521552759062614
800,0.8,ILSVRC2012_val_00030425,features.5.17,26,0.02923397897163522
800,0.8,ILSVRC2012_val_00030425,features.5.18,27,0.029967299670854118
800,0.8,ILSVRC2012_val_00030425,features.5.19,28,0.03019449254113715
800,0.8,ILSVRC2012_val_00030425,features.5.20,29,0.03042762046366988
800,0.8,ILSVRC2012_val_00030425,features.5.21,30,0.03105082142568426
800,0.8,ILSVRC2012_val_00030425,features.5.22,31,0.03132172075720155
800,0.8,ILSVRC2012_val_00030425,features.5.23,32,0.03280348967664759
800,0.8,ILSVRC2012_val_00030425,features.5.24,33,0.034975139667803884
800,0.8,ILSVRC2012_val_00030425,features.5.25,34,0.03644208270899253
800,0.8,ILSVRC2012_val_00030425,features.5.26,35,0.03748737977433485
800,0.8,ILSVRC2012_val_00030425,features.6,36,0.029876242836035086
800,0.8,ILSVRC2012_val_00030425,features.7.0,37,0.02812232915358618
800,0.8,ILSVRC2012_val_00030425,features.7.1,38,0.025831787392235128
800,0.8,ILSVRC2012_val_00030425,features.7.2,39,0.024244286690111038
800,0.8,ILSVRC2012_val_00030425,classifier,40,0.048015286806854414
800,0.8,ILSVRC2012_val_00035318,features.0,0,0.012851953765784855
800,0.8,ILSVRC2012_val_00035318,features.1.0,1,0.043862400846148376
800,0.8,ILSVRC2012_val_00035318,features.1.1,2,0.05143250415974762
800,0.8,ILSVRC2012_val_00035318,features.1.2,3,0.05013414595072391
800,0.8,ILSVRC2012_val_00035318,features.2,4,0.04760732441046275
800,0.8,ILSVRC2012_val_00035318,features.3.0,5,0.042206209639552975
800,0.8,ILSVRC2012_val_00035318,features.3.1,6,0.04212921069073491
800,0.8,ILSVRC2012_val_00035318,features.3.2,7,0.04507195163419237
800,0.8,ILSVRC2012_val_00035318,features.4,8,0.052135440563084556
800,0.8,ILSVRC2012_val_00035318,features.5.0,9,0.048748363703038186
800,0.8,ILSVRC2012_val_00035318,features.5.1,10,0.04475055039985454
800,0.8,ILSVRC2012_val_00035318,features.5.2,11,0.0449534051308292
800,0.8,ILSVRC2012_val_00035318,features.5.3,12,0.04409210194120533
800,0.8,ILSVRC2012_val_00035318,features.5.4,13,0.046635157038865144
800,0.8,ILSVRC2012_val_00035318,features.5.5,14,0.045425703633285595
800,0.8,ILSVRC2012_val_00035318,features.5.6,15,0.04542080006437026
800,0.8,ILSVRC2012_val_00035318,features.5.7,16,0.04204769160295836
800,0.8,ILSVRC2012_val_00035318,features.5.8,17,0.040550310524646194
800,0.8,ILSVRC2012_val_00035318,features.5.9,18,0.03988008205617371
800,0.8,ILSVRC2012_val_00035318,features.5.10,19,0.037958979760151126
800,0.8,ILSVRC2012_val_00035318,features.5.11,20,0.03697031199053162
800,0.8,ILSVRC2012_val_00035318,features.5.12,21,0.03564026202168315
800,0.8,ILSVRC2012_val_00035318,features.5.13,22,0.035422720502334415
800,0.8,ILSVRC2012_val_00035318,features.5.14,23,0.035206521441286893
800,0.8,ILSVRC2012_val_00035318,features.5.15,24,0.033051898054836784
800,0.8,ILSVRC2012_val_00035318,features.5.16,25,0.03321405919035896
800,0.8,ILSVRC2012_val_00035318,features.5.17,26,0.0319711585729965
800,0.8,ILSVRC2012_val_00035318,features.5.18,27,0.032650884127418976
800,0.8,ILSVRC2012_val_00035318,features.5.19,28,0.032399356428533796
800,0.8,ILSVRC2012_val_00035318,features.5.20,29,0.03142593830818077
800,0.8,ILSVRC2012_val_00035318,features.5.21,30,0.03138565585101605
800,0.8,ILSVRC2012_val_00035318,features.5.22,31,0.030647218845871974
800,0.8,ILSVRC2012_val_00035318,features.5.23,32,0.032123940098827006
800,0.8,ILSVRC2012_val_00035318,features.5.24,33,0.03295592791523086
800,0.8,ILSVRC2012_val_00035318,features.5.25,34,0.03399893444351619
800,0.8,ILSVRC2012_val_00035318,features.5.26,35,0.034849162339553
800,0.8,ILSVRC2012_val_00035318,features.6,36,0.023801161091192628
800,0.8,ILSVRC2012_val_00035318,features.7.0,37,0.023957604453724343
800,0.8,ILSVRC2012_val_00035318,features.7.1,38,0.022630310831562382
800,0.8,ILSVRC2012_val_00035318,features.7.2,39,0.021618707213201558
800,0.8,ILSVRC2012_val_00035318,classifier,40,0.05249867232376709
800,0.8,ILSVRC2012_val_00035574,features.0,0,0.0033652608340780732
800,0.8,ILSVRC2012_val_00035574,features.1.0,1,0.014518251342815345
800,0.8,ILSVRC2012_val_00035574,features.1.1,2,0.03697986148338532
800,0.8,ILSVRC2012_val_00035574,features.1.2,3,0.03860963927803096
800,0.8,ILSVRC2012_val_00035574,features.2,4,0.034320845500275025
800,0.8,ILSVRC2012_val_00035574,features.3.0,5,0.029926197536173274
800,0.8,ILSVRC2012_val_00035574,features.3.1,6,0.03317944056121633
800,0.8,ILSVRC2012_val_00035574,features.3.2,7,0.0347600162687595
