noise_step,rho,image_name,layer,layer_idx,cosine_step1
800,0.8,ILSVRC2012_val_00025924,features.5.23,32,0.04418155215680599
800,0.8,ILSVRC2012_val_00025924,features.5.24,33,0.04571828255429864
800,0.8,ILSVRC2012_val_00025924,features.5.25,34,0.04822362139821053
800,0.8,ILSVRC2012_val_00025924,features.5.26,35,0.0491832391358912
800,0.8,ILSVRC2012_val_00025924,features.6,36,0.0402226441539824
800,0.8,ILSVRC2012_val_00025924,features.7.0,37,0.03940357349347323
800,0.8,ILSVRC2012_val_00025924,features.7.1,38,0.037233544047921896
800,0.8,ILSVRC2012_val_00025924,features.7.2,39,0.03425855750683695
800,0.8,ILSVRC2012_val_00025924,classifier,40,0.11139560071751475
800,0.8,ILSVRC2012_val_00027450,features.0,0,0.05711743775755167
800,0.8,ILSVRC2012_val_00027450,features.1.0,1,0.07782558102626354
800,0.8,ILSVRC2012_val_00027450,features.1.1,2,0.07408898733556271
800,0.8,ILSVRC2012_val_00027450,features.1.2,3,0.06440816726535559
800,0.8,ILSVRC2012_val_00027450,features.2,4,0.06381890820339323
800,0.8,ILSVRC2012_val_00027450,features.3.0,5,0.05818512383848429
800,0.8,ILSVRC2012_val_00027450,features.3.1,6,0.05701744500547647
800,0.8,ILSVRC2012_val_00027450,features.3.2,7,0.05507302237674594
800,0.8,ILSVRC2012_val_00027450,features.4,8,0.08708834294229746
800,0.8,ILSVRC2012_val_00027450,features.5.0,9,0.0805855899117887
800,0.8,ILSVRC2012_val_00027450,features.5.1,10,0.07577960900962352
800,0.8,ILSVRC2012_val_00027450,features.5.2,11,0.07591231614351272
800,0.8,ILSVRC2012_val_00027450,features.5.3,12,0.07452017636969685
800,0.8,ILSVRC2012_val_00027450,features.5.4,13,0.07901302836835385
800,0.8,ILSVRC2012_val_00027450,features.5.5,14,0.07886134590953589
800,0.8,ILSVRC2012_val_00027450,features.5.6,15,0.07566811311990022
800,0.8,ILSVRC2012_val_00027450,features.5.7,16,0.07435599956661462
800,0.8,ILSVRC2012_val_00027450,features.5.8,17,0.07331141456961632
800,0.8,ILSVRC2012_val_00027450,features.5.9,18,0.07134051155298948
800,0.8,ILSVRC2012_val_00027450,features.5.10,19,0.0694173127412796
800,0.8,ILSVRC2012_val_00027450,features.5.11,20,0.06646682219579816
800,0.8,ILSVRC2012_val_00027450,features.5.12,21,0.06222361531108618
800,0.8,ILSVRC2012_val_00027450,features.5.13,22,0.06141930129379034
800,0.8,ILSVRC2012_val_00027450,features.5.14,23,0.06016545547172427
800,0.8,ILSVRC2012_val_00027450,features.5.15,24,0.0576937441714108
800,0.8,ILSVRC2012_val_00027450,features.5.16,25,0.05676228012889624
800,0.8,ILSVRC2012_val_00027450,features.5.17,26,0.05437865108251572
800,0.8,ILSVRC2012_val_00027450,features.5.18,27,0.05491850925609469
800,0.8,ILSVRC2012_val_00027450,features.5.19,28,0.0538120049983263
800,0.8,ILSVRC2012_val_00027450,features.5.20,29,0.05324548091739416
800,0.8,ILSVRC2012_val_00027450,features.5.21,30,0.05320594655349851
800,0.8,ILSVRC2012_val_00027450,features.5.22,31,0.05239816568791866
800,0.8,ILSVRC2012_val_00027450,features.5.23,32,0.05474002901464701
800,0.8,ILSVRC2012_val_00027450,features.5.24,33,0.05798343336209655
800,0.8,ILSVRC2012_val_00027450,features.5.25,34,0.06148869469761849
800,0.8,ILSVRC2012_val_00027450,features.5.26,35,0.06492641139775515
800,0.8,ILSVRC2012_val_00027450,features.6,36,0.06192561108618975
800,0.8,ILSVRC2012_val_00027450,features.7.0,37,0.06025212514214218
800,0.8,ILSVRC2012_val_00027450,features.7.1,38,0.05924473511986435
800,0.8,ILSVRC2012_val_00027450,features.7.2,39,0.05697091077454388
800,0.8,ILSVRC2012_val_00027450,classifier,40,0.1511743627488613
800,0.8,ILSVRC2012_val_00029063,features.0,0,0.02964539131207857
800,0.8,ILSVRC2012_val_00029063,features.1.0,1,0.04451691578142345
800,0.8,ILSVRC2012_val_00029063,features.1.1,2,0.058653954043984415
800,0.8,ILSVRC2012_val_00029063,features.1.2,3,0.05890024956315756
800,0.8,ILSVRC2012_val_00029063,features.2,4,0.049884168338030575
800,0.8,ILSVRC2012_val_00029063,features.3.0,5,0.049075123947113754
800,0.8,ILSVRC2012_val_00029063,features.3.1,6,0.04862336833029986
800,0.8,ILSVRC2012_val_00029063,features.3.2,7,0.04438170604407787
800,0.8,ILSVRC2012_val_00029063,features.4,8,0.0698748717084527
800,0.8,ILSVRC2012_val_00029063,features.5.0,9,0.06512079183012247
800,0.8,ILSVRC2012_val_00029063,features.5.1,10,0.06118929851800203
800,0.8,ILSVRC2012_val_00029063,features.5.2,11,0.060832726024091247
800,0.8,ILSVRC2012_val_00029063,features.5.3,12,0.06169346310198307
800,0.8,ILSVRC2012_val_00029063,features.5.4,13,0.06325898449867964
800,0.8,ILSVRC2012_val_00029063,features.5.5,14,0.0630213487893343
800,0.8,ILSVRC2012_val_00029063,features.5.6,15,0.061006531957536934
800,0.8,ILSVRC2012_val_00029063,features.5.7,16,0.05771755650639534
800,0.8,ILSVRC2012_val_00029063,features.5.8,17,0.05324627012014389
800,0.8,ILSVRC2012_val_00029063,features.5.9,18,0.05127328597009182
800,0.8,ILSVRC2012_val_00029063,features.5.10,19,0.0491286875680089
800,0.8,ILSVRC2012_val_00029063,features.5.11,20,0.046358796581625936
800,0.8,ILSVRC2012_val_00029063,features.5.12,21,0.044365779496729374
800,0.8,ILSVRC2012_val_00029063,features.5.13,22,0.04434344228357077
800,0.8,ILSVRC2012_val_00029063,features.5.14,23,0.04359057620167732
800,0.8,ILSVRC2012_val_00029063,features.5.15,24,0.04106317711994052
800,0.8,ILSVRC2012_val_00029063,features.5.16,25,0.040326687041670084
800,0.8,ILSVRC2012_val_00029063,features.5.17,26,0.038317245338112114
800,0.8,ILSVRC2012_val_00029063,features.5.18,27,0.038354382943362
800,0.8,ILSVRC2012_val_00029063,features.5.19,28,0.038676508143544196
800,0.8,ILSVRC2012_val_00029063,features.5.20,29,0.03834601962007582
800,0.8,ILSVRC2012_val_00029063,features.5.21,30,0.03871893095783889
800,0.8,ILSVRC2012_val_00029063,features.5.22,31,0.03746586455963552
800,0.8,ILSVRC2012_val_00029063,features.5.23,32,0.03906606012023985
800,0.8,ILSVRC2012_val_00029063,features.5.24,33,0.04017869166564196
800,0.8,ILSVRC2012_val_00029063,features.5.25,34,0.042424791399389504
800,0.8,ILSVRC2012_val_00029063,features.5.26,35,0.04184935386292636
800,0.8,ILSVRC2012_val_00029063,features.6,36,0.04645311934873462
800,0.8,ILSVRC2012_val_00029063,features.7.0,37,0.04601118771824986
800,0.8,ILSVRC2012_val_00029063,features.7.1,38,0.04402298105414957
800,0.8,ILSVRC2012_val_00029063,features.7.2,39,0.04076481837546453
800,0.8,ILSVRC2012_val_00029063,classifier,40,0.12689843671396375
800,0.8,ILSVRC2012_val_00030419,features.0,0,0.0540929731912911
800,0.8,ILSVRC2012_val_00030419,features.1.0,1,0.08522091954946517
800,0.8,ILSVRC2012_val_00030419,features.1.1,2,0.09053991734981537
800,0.8,ILSVRC2012_val_00030419,features.1.2,3,0.06878532646223903
800,0.8,ILSVRC2012_val_00030419,features.2,4,0.0596842706669122
800,0.8,ILSVRC2012_val_00030419,features.3.0,5,0.06679458343423902
800,0.8,ILSVRC2012_val_00030419,features.3.1,6,0.06911389669403434
800,0.8,ILSVRC2012_val_00030419,features.3.2,7,0.06184372855350375
800,0.8,ILSVRC2012_val_00030419,features.4,8,0.11253268327564
800,0.8,ILSVRC2012_val_00030419,features.5.0,9,0.11137674748897552
800,0.8,ILSVRC2012_val_00030419,features.5.1,10,0.10611757524311542
800,0.8,ILSVRC2012_val_00030419,features.5.2,11,0.10736781861633063
800,0.8,ILSVRC2012_val_00030419,features.5.3,12,0.11093547903001308
800,0.8,ILSVRC2012_val_00030419,features.5.4,13,0.12075652545318008
800,0.8,ILSVRC2012_val_00030419,features.5.5,14,0.12619394138455392
800,0.8,ILSVRC2012_val_00030419,features.5.6,15,0.1251961788162589
800,0.8,ILSVRC2012_val_00030419,features.5.7,16,0.12390873227268458
800,0.8,ILSVRC2012_val_00030419,features.5.8,17,0.12138010580092669
800,0.8,ILSVRC2012_val_00030419,features.5.9,18,0.11919014807790518
800,0.8,ILSVRC2012_val_00030419,features.5.10,19,0.11626492366194725
800,0.8,ILSVRC2012_val_00030419,features.5.11,20,0.11047207489609719
800,0.8,ILSVRC2012_val_00030419,features.5.12,21,0.10671991817653179
800,0.8,ILSVRC2012_val_00030419,features.5.13,22,0.10428789295256138
800,0.8,ILSVRC2012_val_00030419,features.5.14,23,0.10205080918967724
800,0.8,ILSVRC2012_val_00030419,features.5.15,24,0.09900506949052215
800,0.8,ILSVRC2012_val_00030419,features.5.16,25,0.0955662140622735
800,0.8,ILSVRC2012_val_00030419,features.5.17,26,0.0917561361566186
800,0.8,ILSVRC2012_val_00030419,features.5.18,27,0.09224273208528758
800,0.8,ILSVRC2012_val_00030419,features.5.19,28,0.09324092622846365
800,0.8,ILSVRC2012_val_00030419,features.5.20,29,0.09332767948508262
800,0.8,ILSVRC2012_val_00030419,features.5.21,30,0.09600143954157829
800,0.8,ILSVRC2012_val_00030419,features.5.22,31,0.09855319913476705
800,0.8,ILSVRC2012_val_00030419,features.5.23,32,0.10158462468534708
800,0.8,ILSVRC2012_val_00030419,features.5.24,33,0.10726842321455479
800,0.8,ILSVRC2012_val_00030419,features.5.25,34,0.11436029952019452
800,0.8,ILSVRC2012_val_00030419,features.5.26,35,0.11930052097886801
800,0.8,ILSVRC2012_val_00030419,features.6,36,0.13104225501883776
800,0.8,ILSVRC2012_val_00030419,features.7.0,37,0.13156697498634456
800,0.8,ILSVRC2012_val_00030419,features.7.1,38,0.13288124274695293
800,0.8,ILSVRC2012_val_00030419,features.7.2,39,0.1332466999418102
800,0.8,ILSVRC2012_val_00030419,classifier,40,0.2966177551075816
800,0.8,ILSVRC2012_val_00030425,features.0,0,0.1485551049350761
800,0.8,ILSVRC2012_val_00030425,features.1.0,1,0.11003851387649774
800,0.8,ILSVRC2012_val_00030425,features.1.1,2,0.10465492494404316
800,0.8,ILSVRC2012_val_00030425,features.1.2,3,0.09188609309494496
800,0.8,ILSVRC2012_val_00030425,features.2,4,0.06531813303008675
800,0.8,ILSVRC2012_val_00030425,features.3.0,5,0.05674697372596711
800,0.8,ILSVRC2012_val_00030425,features.3.1,6,0.048809161526151
800,0.8,ILSVRC2012_val_00030425,features.3.2,7,0.039129224210046235
800,0.8,ILSVRC2012_val_00030425,features.4,8,0.06081568384543061
800,0.8,ILSVRC2012_val_00030425,features.5.0,9,0.053874898329377176
800,0.8,ILSVRC2012_val_00030425,features.5.1,10,0.04782005015294999
800,0.8,ILSVRC2012_val_00030425,features.5.2,11,0.043760709324851634
800,0.8,ILSVRC2012_val_00030425,features.5.3,12,0.04074518394190818
800,0.8,ILSVRC2012_val_00030425,features.5.4,13,0.03845416052645305
800,0.8,ILSVRC2012_val_00030425,features.5.5,14,0.037721113598672674
800,0.8,ILSVRC2012_val_00030425,features.5.6,15,0.035521844157483426
800,0.8,ILSVRC2012_val_00030425,features.5.7,16,0.03333747056312859
800,0.8,ILSVRC2012_val_00030425,features.5.8,17,0.032159064803272484
800,0.8,ILSVRC2012_val_00030425,features.5.9,18,0.03182593658566475
800,0.8,ILSVRC2012_val_00030425,features.5.10,19,0.0313167940126732
800,0.8,ILSVRC2012_val_00030425,features.5.11,20,0.030626243073493244
800,0.8,ILSVRC2012_val_00030425,features.5.12,21,0.03068769311066717
800,0.8,ILSVRC2012_val_00030425,features.5.13,22,0.02953498773276806
800,0.8,ILSVRC2012_val_00030425,features.5.14,23,0.03019161692354828
800,0.8,ILSVRC2012_val_00030425,features.5.15,24,0.02928410575259477
800,0.8,ILSVRC2012_val_00030425,features.5.16,25,0.0294410694623366
800,0.8,ILSVRC2012_val_00030425,features.5.17,26,0.029483513394370674
800,0.8,ILSVRC2012_val_00030425,features.5.18,27,0.029672748246230184
800,0.8,ILSVRC2012_val_00030425,features.5.19,28,0.03049406394129619
800,0.8,ILSVRC2012_val_00030425,features.5.20,29,0.031144718779250978
800,0.8,ILSVRC2012_val_00030425,features.5.21,30,0.03153064547805116
800,0.8,ILSVRC2012_val_00030425,features.5.22,31,0.03201758004724979
800,0.8,ILSVRC2012_val_00030425,features.5.23,32,0.03344803978689015
800,0.8,ILSVRC2012_val_00030425,features.5.24,33,0.03587888586334884
800,0.8,ILSVRC2012_val_00030425,features.5.25,34,0.03789149136282503
800,0.8,ILSVRC2012_val_00030425,features.5.26,35,0.039358908450230955
800,0.8,ILSVRC2012_val_00030425,features.6,36,0.031435644425801004
800,0.8,ILSVRC2012_val_00030425,features.7.0,37,0.029758209188003093
800,0.8,ILSVRC2012_val_00030425,features.7.1,38,0.02853838212322444
800,0.8,ILSVRC2012_val_00030425,features.7.2,39,0.02738728994736448
800,0.8,ILSVRC2012_val_00030425,classifier,40,0.08044627560302615
800,0.8,ILSVRC2012_val_00035318,features.0,0,0.15048819053918122
800,0.8,ILSVRC2012_val_00035318,features.1.0,1,0.2050388453528285
800,0.8,ILSVRC2012_val_00035318,features.1.1,2,0.16029823310673236
800,0.8,ILSVRC2012_val_00035318,features.1.2,3,0.13098840061575173
800,0.8,ILSVRC2012_val_00035318,features.2,4,0.11581374192610383
800,0.8,ILSVRC2012_val_00035318,features.3.0,5,0.1033846290782094
800,0.8,ILSVRC2012_val_00035318,features.3.1,6,0.09579010009765625
800,0.8,ILSVRC2012_val_00035318,features.3.2,7,0.09799423553049565
800,0.8,ILSVRC2012_val_00035318,features.4,8,0.12517771031707525
800,0.8,ILSVRC2012_val_00035318,features.5.0,9,0.1158300630748272
800,0.8,ILSVRC2012_val_00035318,features.5.1,10,0.1055106557905674
800,0.8,ILSVRC2012_val_00035318,features.5.2,11,0.10448249485343694
800,0.8,ILSVRC2012_val_00035318,features.5.3,12,0.10260912813246251
800,0.8,ILSVRC2012_val_00035318,features.5.4,13,0.1109593566507101
800,0.8,ILSVRC2012_val_00035318,features.5.5,14,0.11231942530721425
800,0.8,ILSVRC2012_val_00035318,features.5.6,15,0.10943931248039007
800,0.8,ILSVRC2012_val_00035318,features.5.7,16,0.10557211674749852
800,0.8,ILSVRC2012_val_00035318,features.5.8,17,0.10404223147779704
800,0.8,ILSVRC2012_val_00035318,features.5.9,18,0.10319663845002651
800,0.8,ILSVRC2012_val_00035318,features.5.10,19,0.09415576439350844
800,0.8,ILSVRC2012_val_00035318,features.5.11,20,0.08679583575576544
800,0.8,ILSVRC2012_val_00035318,features.5.12,21,0.08017197083681822
800,0.8,ILSVRC2012_val_00035318,features.5.13,22,0.07949015572667122
800,0.8,ILSVRC2012_val_00035318,features.5.14,23,0.0781156899407506
800,0.8,ILSVRC2012_val_00035318,features.5.15,24,0.07070060996338726
800,0.8,ILSVRC2012_val_00035318,features.5.16,25,0.0693769526667893
800,0.8,ILSVRC2012_val_00035318,features.5.17,26,0.06544299786910415
800,0.8,ILSVRC2012_val_00035318,features.5.18,27,0.06406419617123901
800,0.8,ILSVRC2012_val_00035318,features.5.19,28,0.06265137558802962
800,0.8,ILSVRC2012_val_00035318,features.5.20,29,0.060996954794973135
800,0.8,ILSVRC2012_val_00035318,features.5.21,30,0.05971561567857862
800,0.8,ILSVRC2012_val_00035318,features.5.22,31,0.05829312823479995
800,0.8,ILSVRC2012_val_00035318,features.5.23,32,0.05859282565070316
800,0.8,ILSVRC2012_val_00035318,features.5.24,33,0.05969288442283869
800,0.8,ILSVRC2012_val_00035318,features.5.25,34,0.06281018706504256
800,0.8,ILSVRC2012_val_00035318,features.5.26,35,0.06574156824499369
800,0.8,ILSVRC2012_val_00035318,features.6,36,0.04148401226848364
800,0.8,ILSVRC2012_val_00035318,features.7.0,37,0.04036847911775112
800,0.8,ILSVRC2012_val_00035318,features.7.1,38,0.037843976821750405
800,0.8,ILSVRC2012_val_00035318,features.7.2,39,0.03518232707865536
800,0.8,ILSVRC2012_val_00035318,classifier,40,0.12314047310501337
800,0.8,ILSVRC2012_val_00035574,features.0,0,0.0804068373516202
800,0.8,ILSVRC2012_val_00035574,features.1.0,1,0.07526875287294388
800,0.8,ILSVRC2012_val_00035574,features.1.1,2,0.07555031226947903
800,0.8,ILSVRC2012_val_00035574,features.1.2,3,0.06466259947046638
800,0.8,ILSVRC2012_val_00035574,features.2,4,0.05474839881062508
800,0.8,ILSVRC2012_val_00035574,features.3.0,5,0.046275909058749676
800,0.8,ILSVRC2012_val_00035574,features.3.1,6,0.04671021969988942
800,0.8,ILSVRC2012_val_00035574,features.3.2,7,0.04513736413791776
800,0.8,ILSVRC2012_val_00035574,features.4,8,0.06711257603019476
800,0.8,ILSVRC2012_val_00035574,features.5.0,9,0.06272924803197384
800,0.8,ILSVRC2012_val_00035574,features.5.1,10,0.05393016133457422
800,0.8,ILSVRC2012_val_00035574,features.5.2,11,0.05088832685723901
800,0.8,ILSVRC2012_val_00035574,features.5.3,12,0.04828019384294748
800,0.8,ILSVRC2012_val_00035574,features.5.4,13,0.04908609911799431
800,0.8,ILSVRC2012_val_00035574,features.5.5,14,0.04932784978300333
800,0.8,ILSVRC2012_val_00035574,features.5.6,15,0.04694026978686452
800,0.8,ILSVRC2012_val_00035574,features.5.7,16,0.04661966320127249
800,0.8,ILSVRC2012_val_00035574,features.5.8,17,0.045325612369924786
800,0.8,ILSVRC2012_val_00035574,features.5.9,18,0.044560405611991885
800,0.8,ILSVRC2012_val_00035574,features.5.10,19,0.04290407039225101
800,0.8,ILSVRC2012_val_00035574,features.5.11,20,0.04045930504798889
800,0.8,ILSVRC2012_val_00035574,features.5.12,21,0.03860836001113057
800,0.8,ILSVRC2012_val_00035574,features.5.13,22,0.03803606834262609
800,0.8,ILSVRC2012_val_00035574,features.5.14,23,0.03872454613447189
800,0.8,ILSVRC2012_val_00035574,features.5.15,24,0.0379668565467
800,0.8,ILSVRC2012_val_00035574,features.5.16,25,0.03714135959744454
800,0.8,ILSVRC2012_val_00035574,features.5.17,26,0.035122549068182705
800,0.8,ILSVRC2012_val_00035574,features.5.18,27,0.03536464385688305
800,0.8,ILSVRC2012_val_00035574,features.5.19,28,0.035716762952506545
800,0.8,ILSVRC2012_val_00035574,features.5.20,29,0.03332118131220341
800,0.8,ILSVRC2012_val_00035574,features.5.21,30,0.033800514228641984
800,0.8,ILSVRC2012_val_00035574,features.5.22,31,0.03387448005378246
800,0.8,ILSVRC2012_val_00035574,features.5.23,32,0.034906522184610364
800,0.8,ILSVRC2012_val_00035574,features.5.24,33,0.03539889119565487
800,0.8,ILSVRC2012_val_00035574,features.5.25,34,0.03746752021834254
800,0.8,ILSVRC2012_val_00035574,features.5.26,35,0.037877606227993965
800,0.8,ILSVRC2012_val_00035574,features.6,36,0.028453442058525978
800,0.8,ILSVRC2012_val_00035574,features.7.0,37,0.02947396207600832
800,0.8,ILSVRC2012_val_00035574,features.7.1,38,0.028590480412822215
800,0.8,ILSVRC2012_val_00035574,features.7.2,39,0.0260517357615754
800,0.8,ILSVRC2012_val_00035574,classifier,40,0.09512138618156314
800,0.8,ILSVRC2012_val_00036158,features.0,0,0.06038762030657381
800,0.8,ILSVRC2012_val_00036158,features.1.0,1,0.07027000796515495
800,0.8,ILSVRC2012_val_00036158,features.1.1,2,0.07833731514401734
800,0.8,ILSVRC2012_val_00036158,features.1.2,3,0.060998219065368176
800,0.8,ILSVRC2012_val_00036158,features.2,4,0.03939935327507556
800,0.8,ILSVRC2012_val_00036158,features.3.0,5,0.047275358065962794
800,0.8,ILSVRC2012_val_00036158,features.3.1,6,0.05134757785126567
800,0.8,ILSVRC2012_val_00036158,features.3.2,7,0.04704362885095179
800,0.8,ILSVRC2012_val_00036158,features.4,8,0.07744829680304974
800,0.8,ILSVRC2012_val_00036158,features.5.0,9,0.074557962117251
800,0.8,ILSVRC2012_val_00036158,features.5.1,10,0.0680409851949662
800,0.8,ILSVRC2012_val_00036158,features.5.2,11,0.0666668544523418
800,0.8,ILSVRC2012_val_00036158,features.5.3,12,0.06708529144525528
800,0.8,ILSVRC2012_val_00036158,features.5.4,13,0.06591735426336527
800,0.8,ILSVRC2012_val_00036158,features.5.5,14,0.06393821421079338
800,0.8,ILSVRC2012_val_00036158,features.5.6,15,0.06226422651670873
800,0.8,ILSVRC2012_val_00036158,features.5.7,16,0.06027852576225996
800,0.8,ILSVRC2012_val_00036158,features.5.8,17,0.058243221044540404
800,0.8,ILSVRC2012_val_00036158,features.5.9,18,0.05538880811072886
800,0.8,ILSVRC2012_val_00036158,features.5.10,19,0.05418720911256969
800,0.8,ILSVRC2012_val_00036158,features.5.11,20,0.049589177081361416
800,0.8,ILSVRC2012_val_00036158,features.5.12,21,0.04870372209697962
800,0.8,ILSVRC2012_val_00036158,features.5.13,22,0.04672802886925638
800,0.8,ILSVRC2012_val_00036158,features.5.14,23,0.04638257897458971
800,0.8,ILSVRC2012_val_00036158,features.5.15,24,0.04514654041267931
800,0.8,ILSVRC2012_val_00036158,features.5.16,25,0.042749273730441927
800,0.8,ILSVRC2012_val_00036158,features.5.17,26,0.04076199529226869
800,0.8,ILSVRC2012_val_00036158,features.5.18,27,0.041531274234876035
800,0.8,ILSVRC2012_val_00036158,features.5.19,28,0.041980201145634055
800,0.8,ILSVRC2012_val_00036158,features.5.20,29,0.04158205818384886
800,0.8,ILSVRC2012_val_00036158,features.5.21,30,0.042012211214751
800,0.8,ILSVRC2012_val_00036158,features.5.22,31,0.04290474476292729
800,0.8,ILSVRC2012_val_00036158,features.5.23,32,0.04482365800067782
800,0.8,ILSVRC2012_val_00036158,features.5.24,33,0.044031515764072535
800,0.8,ILSVRC2012_val_00036158,features.5.25,34,0.04610722823999822
800,0.8,ILSVRC2012_val_00036158,features.5.26,35,0.0467265781480819
800,0.8,ILSVRC2012_val_00036158,features.6,36,0.01948118396103382
800,0.8,ILSVRC2012_val_00036158,features.7.0,37,0.01994097324786708
800,0.8,ILSVRC2012_val_00036158,features.7.1,38,0.01873678402043879
800,0.8,ILSVRC2012_val_00036158,features.7.2,39,0.015338216326199472
800,0.8,ILSVRC2012_val_00036158,classifier,40,0.056396142859011886
800,0.8,ILSVRC2012_val_00041330,features.0,0,0.007977012265473604
800,0.8,ILSVRC2012_val_00041330,features.1.0,1,0.03810072550550103
800,0.8,ILSVRC2012_val_00041330,features.1.1,2,0.03758865938871168
800,0.8,ILSVRC2012_val_00041330,features.1.2,3,0.031481857353355736
800,0.8,ILSVRC2012_val_00041330,features.2,4,0.040131594706326726
800,0.8,ILSVRC2012_val_00041330,features.3.0,5,0.03632679879665375
800,0.8,ILSVRC2012_val_00041330,features.3.1,6,0.03586729422677308
800,0.8,ILSVRC2012_val_00041330,features.3.2,7,0.02895097506698221
800,0.8,ILSVRC2012_val_00041330,features.4,8,0.05176665559411049
800,0.8,ILSVRC2012_val_00041330,features.5.0,9,0.04604001552797854
800,0.8,ILSVRC2012_val_00041330,features.5.1,10,0.04553579196799547
800,0.8,ILSVRC2012_val_00041330,features.5.2,11,0.04556629941798747
800,0.8,ILSVRC2012_val_00041330,features.5.3,12,0.048132478212937715
800,0.8,ILSVRC2012_val_00041330,features.5.4,13,0.05300354540813714
800,0.8,ILSVRC2012_val_00041330,features.5.5,14,0.053564801113680005
800,0.8,ILSVRC2012_val_00041330,features.5.6,15,0.05441974643617868
800,0.8,ILSVRC2012_val_00041330,features.5.7,16,0.05162164676003158
800,0.8,ILSVRC2012_val_00041330,features.5.8,17,0.049548084195703265
800,0.8,ILSVRC2012_val_00041330,features.5.9,18,0.04938981095328927
800,0.8,ILSVRC2012_val_00041330,features.5.10,19,0.046537937177345154
800,0.8,ILSVRC2012_val_00041330,features.5.11,20,0.04437511689029634
800,0.8,ILSVRC2012_val_00041330,features.5.12,21,0.04303286205977201
800,0.8,ILSVRC2012_val_00041330,features.5.13,22,0.04176183203235269
800,0.8,ILSVRC2012_val_00041330,features.5.14,23,0.03945676968432963
800,0.8,ILSVRC2012_val_00041330,features.5.15,24,0.03745057261548936
800,0.8,ILSVRC2012_val_00041330,features.5.16,25,0.03760692090727389
800,0.8,ILSVRC2012_val_00041330,features.5.17,26,0.036611717520281674
800,0.8,ILSVRC2012_val_00041330,features.5.18,27,0.039156371261924505
800,0.8,ILSVRC2012_val_00041330,features.5.19,28,0.03946515363641083
800,0.8,ILSVRC2012_val_00041330,features.5.20,29,0.038896182039752605
800,0.8,ILSVRC2012_val_00041330,features.5.21,30,0.04129830487072468
800,0.8,ILSVRC2012_val_00041330,features.5.22,31,0.04171879049390555
800,0.8,ILSVRC2012_val_00041330,features.5.23,32,0.04477701955474913
800,0.8,ILSVRC2012_val_00041330,features.5.24,33,0.046327756438404324
800,0.8,ILSVRC2012_val_00041330,features.5.25,34,0.047268408350646496
800,0.8,ILSVRC2012_val_00041330,features.5.26,35,0.04623357895761728
800,0.8,ILSVRC2012_val_00041330,features.6,36,0.02543803706066683
800,0.8,ILSVRC2012_val_00041330,features.7.0,37,0.026199437759350984
800,0.8,ILSVRC2012_val_00041330,features.7.1,38,0.025108523119706662
800,0.8,ILSVRC2012_val_00041330,features.7.2,39,0.02338074761792086
800,0.8,ILSVRC2012_val_00041330,classifier,40,0.08410031204111874
800,0.8,ILSVRC2012_val_00048463,features.0,0,0.03963325554504991
800,0.8,ILSVRC2012_val_00048463,features.1.0,1,0.07213216871023179
800,0.8,ILSVRC2012_val_00048463,features.1.1,2,0.07584221474826336
800,0.8,ILSVRC2012_val_00048463,features.1.2,3,0.06758674010634422
800,0.8,ILSVRC2012_val_00048463,features.2,4,0.05769997769966721
800,0.8,ILSVRC2012_val_00048463,features.3.0,5,0.05709453877061606
800,0.8,ILSVRC2012_val_00048463,features.3.1,6,0.056091470364481213
800,0.8,ILSVRC2012_val_00048463,features.3.2,7,0.049665242806077
800,0.8,ILSVRC2012_val_00048463,features.4,8,0.07846017759293318
800,0.8,ILSVRC2012_val_00048463,features.5.0,9,0.07044888958334923
800,0.8,ILSVRC2012_val_00048463,features.5.1,10,0.06310046818107366
800,0.8,ILSVRC2012_val_00048463,features.5.2,11,0.059732386562973264
800,0.8,ILSVRC2012_val_00048463,features.5.3,12,0.057634356711059806
800,0.8,ILSVRC2012_val_00048463,features.5.4,13,0.05747163705527782
800,0.8,ILSVRC2012_val_00048463,features.5.5,14,0.057740166503936055
800,0.8,ILSVRC2012_val_00048463,features.5.6,15,0.057873330637812616
800,0.8,ILSVRC2012_val_00048463,features.5.7,16,0.05662202592939138
800,0.8,ILSVRC2012_val_00048463,features.5.8,17,0.05510604633018375
800,0.8,ILSVRC2012_val_00048463,features.5.9,18,0.05406816508620978
800,0.8,ILSVRC2012_val_00048463,features.5.10,19,0.05155947459861636
800,0.8,ILSVRC2012_val_00048463,features.5.11,20,0.049212146224454044
800,0.8,ILSVRC2012_val_00048463,features.5.12,21,0.049140882678329945
800,0.8,ILSVRC2012_val_00048463,features.5.13,22,0.047976059606298804
800,0.8,ILSVRC2012_val_00048463,features.5.14,23,0.046244669053703544
800,0.8,ILSVRC2012_val_00048463,features.5.15,24,0.04543413762003183
800,0.8,ILSVRC2012_val_00048463,features.5.16,25,0.04442278305068612
800,0.8,ILSVRC2012_val_00048463,features.5.17,26,0.04267468387261033
800,0.8,ILSVRC2012_val_00048463,features.5.18,27,0.0438575891777873
800,0.8,ILSVRC2012_val_00048463,features.5.19,28,0.044172108313068746
800,0.8,ILSVRC2012_val_00048463,features.5.20,29,0.04415454557165503
800,0.8,ILSVRC2012_val_00048463,features.5.21,30,0.04507067101076245
800,0.8,ILSVRC2012_val_00048463,features.5.22,31,0.0463401366956532
800,0.8,ILSVRC2012_val_00048463,features.5.23,32,0.04917997680604458
